1.316577406387955396e-01,-3.495600495566657945e-02,-3.770518630550438038e-02,3.728412960552025812e-02,-1.735421193617876778e-01,-2.454425250408443990e-02,-1.817150887028409212e-01,2.185473017180962832e-02,-8.965410685479936748e-02,9.809802726908752046e-02,4.421692021385536381e-02,8.923327595126556711e-02,-4.342491296944064189e-02,-9.445850293540701548e-02,1.804906626995339894e-02
1.361820774684533719e-01,-2.786578608252879632e-02,-1.506935585776902030e-02,2.900772327137121978e-02,-1.529424135102574744e-01,-2.770666265911483211e-02,-1.874242344300408036e-01,2.522479603057264236e-02,-1.009134010825226552e-01,1.029886745829898254e-01,2.975750758230006135e-02,1.125698364710666227e-01,-5.151121222873387279e-02,-9.294680888269860053e-02,3.430366676581041163e-02
1.214558257897508514e-01,-1.595103096825009614e-02,9.958677624993994906e-03,1.949634044760643545e-02,-1.223214072429827520e-01,-2.980352530508873291e-02,-1.828142314098983312e-01,2.675185273533782493e-02,-1.084102588574408638e-01,1.025030671469106813e-01,1.666499375175261449e-02,1.327899011696981879e-01,-5.750247775120705118e-02,-9.026975573500541083e-02,5.043223997105350520e-02
8.945723455384575751e-02,-3.142123347774694922e-04,3.272989826302852290e-02,8.392370041312430598e-03,-8.419608267597077089e-02,-2.935996793394068591e-02,-1.721631116860867228e-01,2.701387551910371110e-02,-1.140076221878472129e-01,9.756905639027103894e-02,4.562929642629869748e-03,1.490228564888752272e-01,-6.155174206726918285e-02,-8.660123145627035557e-02,6.603115069521592329e-02
4.673009107817639729e-02,1.526504620143514027e-02,5.099179399877248192e-02,-1.899487151662871548e-03,-4.176393807499639149e-02,-2.704851949544851211e-02,-1.563305458595734276e-01,2.705744595688598653e-02,-1.145662283883564780e-01,9.058034220592345309e-02,-5.462402302313405095e-03,1.618506403043212249e-01,-6.372948208248252477e-02,-8.191396483494715886e-02,8.073330294530815798e-02
-1.414206198559704586e-03,2.984805977935012580e-02,6.383334669657113325e-02,-1.226367816534109853e-02,9.253247498863017553e-04,-2.307512630334456957e-02,-1.345635475236371392e-01,2.554456343357060580e-02,-1.115121231191315565e-01,8.148620590916866302e-02,-1.427379694753029386e-02,1.699284162673665999e-01,-6.402617449825614981e-02,-7.636248667593538431e-02,9.436427225870533397e-02
-4.674272298027181555e-02,4.170395123694853323e-02,6.571387501591031965e-02,-2.047114143842420839e-02,4.218621602730140974e-02,-1.571466313675225560e-02,-1.064022816518367109e-01,2.330552850528257169e-02,-1.065344169756533288e-01,6.964563755262687117e-02,-2.126061739620231650e-02,1.744932344180939732e-01,-6.262020692004749423e-02,-7.051556957895475930e-02,1.069887330829231986e-01
-8.754136453659794315e-02,5.063246164406357691e-02,5.831515867671185210e-02,-2.609556779110519184e-02,7.849744231964653207e-02,-7.388825860385808512e-03,-7.471934032941027204e-02,2.091104896027309173e-02,-1.004145605012130710e-01,5.542463798541880787e-02,-2.659195865082837965e-02,1.760628845066743164e-01,-6.022889690148808955e-02,-6.441907199224727876e-02,1.186954591143411925e-01
-1.180423153497751482e-01,5.449994200693155516e-02,4.399950237807909864e-02,-2.851985652091403381e-02,1.078034782648384232e-01,4.988825950874103098e-04,-4.140538858011863499e-02,1.876062351565588315e-02,-9.145018512147529144e-02,4.050839701623475814e-02,-3.040120306827613292e-02,1.749797979591408703e-01,-5.740712017438562298e-02,-5.812739500854700175e-02,1.295056174601699195e-01
-1.410152945107767397e-01,5.369106943717349978e-02,2.230373813027968985e-02,-2.583546121192771550e-02,1.295446559017662258e-01,7.973664179715475239e-03,-8.542083604388040277e-03,1.753806932157900983e-02,-7.881731844472125714e-02,2.518642215601827467e-02,-3.188406928267448204e-02,1.713146744263944199e-01,-5.334283760997095281e-02,-5.157578198126117758e-02,1.390855412124705204e-01
