-3.197150979016549072e-02,1.689085840526849402e-02,1.313859569352326950e-02,-1.795101292195479953e-03,-7.376108658851329974e-04,2.441791595576362633e-02,-1.627752936741851814e-02,-9.611308953759565080e-03,5.979621351484146891e-02,-1.099142348007240699e-01,-5.736497380817735976e-03,1.861455161056385990e-02,-4.877613063426135959e-02,1.549749406175723043e-01,1.171047812031509316e-01,-1.164267003190530558e-01,-9.498472662965894847e-03,1.856458706350315457e-02
-6.853553722571754936e-02,1.436496744296475447e-02,3.817987145647619429e-02,-7.952806718254486901e-03,-3.459922272159142442e-02,9.466826649239921607e-03,-3.683006223642566659e-03,-7.622948719208683110e-03,4.565015586840561607e-02,-9.827443694926464579e-02,-8.313017949344898719e-04,1.756785375062110827e-02,-4.790933212082355147e-02,1.535902626776374791e-01,1.258942464841562026e-01,-1.228911473408577371e-01,-9.705908103185851427e-03,2.036215326883502111e-02
-1.060215436087957042e-01,8.824670221310983165e-03,6.731662841871789704e-02,-1.588707320377680254e-02,-6.840633451287500555e-02,-6.765894052662445313e-03,1.286715820600255362e-02,-4.646592308184075218e-03,2.802521377912444225e-02,-8.263038124708750598e-02,4.401615762367280631e-03,1.489703173889540475e-02,-4.580075619029822659e-02,1.489416281749983417e-01,1.345199364854246238e-01,-1.285447794085412820e-01,-1.014829398234255026e-02,2.254912513009190225e-02
-1.334795602367824796e-01,1.072614099952002784e-03,9.106662289808628574e-02,-2.431804741456419783e-02,-1.022956958030320357e-01,-2.613271663269866457e-02,3.133931615519860991e-02,-1.431706214589787871e-04,3.956898273738229492e-03,-6.094162413079354940e-02,9.518878279273623039e-03,9.797488806038517212e-03,-4.255108095431436172e-02,1.380158068075259259e-01,1.428358919468521449e-01,-1.333304896501353864e-01,-1.074141190245861237e-02,2.548656194883115386e-02
-1.467520460308723296e-01,-1.066302515346400151e-02,1.065146525272042677e-01,-2.935833158874775334e-02,-1.355893022074779741e-01,-4.992605640584745624e-02,5.239389241730165597e-02,4.088769785318321567e-03,-2.469657934136718080e-02,-3.321008904759350372e-02,1.416528365373837146e-02,2.063921218610193994e-03,-3.811015265358894816e-02,1.207353366257957195e-01,1.510072467032972376e-01,-1.360948069392379223e-01,-1.178417855842361223e-02,2.966112024809792330e-02
-1.379736924185557267e-01,-2.457188518372107819e-02,1.128837836418554175e-01,-3.022282667971165973e-02,-1.614137958229951708e-01,-7.156793697415128608e-02,7.051273026359582141e-02,9.988010629486992337e-03,-5.475038561981448310e-02,-3.019275429911164044e-03,1.871121877575389683e-02,-7.506074858182024308e-03,-3.273782539001209024e-02,9.858955298110115562e-02,1.567759359072926906e-01,-1.371943492104849005e-01,-1.311227463941594049e-02,3.492472983212944332e-02
-1.077659143467522701e-01,-3.463861702955895600e-02,1.077477548722868966e-01,-2.747776623772703319e-02,-1.741221439215943356e-01,-8.952792299567700895e-02,8.541203745385730906e-02,1.574151451572175509e-02,-8.512065258059334227e-02,2.670574276012186582e-02,2.166692462969918923e-02,-1.721634494422903325e-02,-2.718024168211525399e-02,7.249866203435972878e-02,1.604921621583010050e-01,-1.366180341108641227e-01,-1.472276440162462174e-02,4.140356449275974654e-02
-6.433854385738162207e-02,-3.933761318626727288e-02,8.908239830378736346e-02,-2.346237507365836819e-02,-1.735448195722861797e-01,-1.027940684537182736e-01,9.465269634636537532e-02,1.951346956829106208e-02,-1.139069643098273299e-01,5.442597662812925785e-02,2.336825532086262217e-02,-2.869089303011948533e-02,-2.255716871112133093e-02,4.363750624690562047e-02,1.619562575326121967e-01,-1.345446249035293640e-01,-1.643762015662017864e-02,4.884324206678097857e-02
-1.645391153164081632e-02,-3.911591650775279871e-02,5.602355073181802814e-02,-1.594669278848747165e-02,-1.543451237367479967e-01,-1.095223127301598182e-01,9.576004968480376911e-02,2.169463082685371691e-02,-1.371722475441897737e-01,7.816656018575363074e-02,2.492831158019005386e-02,-4.021518879377813244e-02,-1.826183128546222598e-02,1.333472383812576469e-02,1.608962376037418318e-01,-1.316063497110868397e-01,-1.796893631899179958e-02,5.707590296510763050e-02
3.129501420932694067e-02,-3.073380836496895571e-02,1.552557336237937909e-02,-9.767422825425963254e-03,-1.183649443916842403e-01,-1.107796913824315443e-01,9.139129085436295541e-02,2.308610022791601074e-02,-1.513002886277511894e-01,9.769455899634277296e-02,2.508486423247279981e-02,-4.990808651365435250e-02,-1.491604244566889503e-02,-1.689499369133731430e-02,1.584170831620879683e-01,-1.273997388430865574e-01,-1.954418321065519784e-02,6.592486562427271601e-02
